Date,Open,High,Low,Close,Adj Close,Volume
25-03-11,32.422855,33.144287,32.368572,32.858570,32.858570,30192400
28-03-11,33.357143,34.471428,33.334286,33.902859,33.902859,51343600
29-03-11,33.995716,34.125713,33.571430,33.911430,33.911430,26824700
30-03-11,34.098572,34.595715,33.867142,33.992859,33.992859,27037500
31-03-11,33.897144,34.242859,33.577145,33.968571,33.968571,24822700
01-04-11,34.428570,34.919998,34.342857,34.584286,34.584286,37766400
04-04-11,34.975716,35.315716,34.681427,34.959999,34.959999,24021900
05-04-11,34.942856,35.521427,34.610001,34.889999,34.889999,26569200
06-04-11,35.428570,35.554287,34.045715,34.281429,34.281429,40247200
07-04-11,33.625713,33.781429,33.004284,33.422855,33.422855,41850200
08-04-11,33.705715,34.242859,33.241428,33.551430,33.551430,38601500
11-04-11,33.254284,33.672855,32.354286,32.594284,32.594284,31331300
12-04-11,32.124287,33.417141,32.058571,33.417141,33.417141,40469800
13-04-11,33.782856,34.121429,33.181427,34.107143,34.107143,30430400
14-04-11,33.997143,34.349998,33.392857,33.818573,33.818573,35948500
15-04-11,33.804287,33.851429,33.318573,33.641430,33.641430,21938700
18-04-11,33.144287,33.452858,32.574287,33.332859,33.332859,21769300
19-04-11,33.395714,34.612858,33.122856,34.507141,34.507141,36087800
20-04-11,34.770000,35.072857,34.201427,34.918571,34.918571,29532300
21-04-11,34.877144,36.045715,34.798573,36.031429,36.031429,36942500
25-04-11,36.387142,36.425713,35.428570,35.952858,35.952858,71051400
26-04-11,33.872856,34.604286,32.471428,32.701427,32.701427,110663700
27-04-11,32.667141,33.801430,32.164288,33.708572,33.708572,56493500
28-04-11,33.285713,34.205715,33.234287,33.481430,33.481430,30851800
29-04-11,33.257141,33.638573,33.099998,33.238571,33.238571,21412300
02-05-11,34.031429,34.267143,33.485714,33.884285,33.884285,35550200
03-05-11,33.669998,33.705715,32.571430,33.034286,33.034286,32200000
04-05-11,33.114285,33.142857,32.185715,32.741428,32.741428,33527900
05-05-11,32.341427,33.397144,32.317142,32.901428,32.901428,27300000
06-05-11,33.252857,33.305714,32.714287,32.781429,32.781429,22122800
09-05-11,33.114285,33.828571,33.051430,33.772858,33.772858,28853300
10-05-11,33.880001,34.214287,33.572857,33.947144,33.947144,26876500
11-05-11,34.150002,34.642857,34.001427,34.381428,34.381428,33600000
12-05-11,34.457142,35.250000,34.198570,35.110001,35.110001,36400000
13-05-11,34.875713,35.660000,34.761429,35.217144,35.217144,35317100
16-05-11,35.142857,35.152859,33.471428,33.869999,33.869999,33921300
17-05-11,33.571430,34.011429,33.015713,33.848572,33.848572,29656200
18-05-11,33.914288,34.814285,33.894287,34.648571,34.648571,30947000
19-05-11,34.785713,35.055714,34.442856,34.675713,34.675713,23732800
20-05-11,34.511429,35.270000,34.451427,35.128571,35.128571,30755900
23-05-11,34.717144,35.697144,34.285713,35.404285,35.404285,35000000
24-05-11,35.698570,36.097141,35.231430,35.371429,35.371429,31802400
25-05-11,35.419998,37.134285,35.310001,37.067142,37.067142,55647900
26-05-11,37.042858,37.982857,36.937141,37.678570,37.678570,41690600
27-05-11,37.785713,37.869999,37.360001,37.787144,37.787144,19627300
31-05-11,38.178570,38.685715,37.771427,38.685715,38.685715,33658800
01-06-11,38.495716,39.091427,37.928570,38.180000,38.180000,41684300
02-06-11,38.007141,38.997143,37.731430,38.814285,38.814285,30041200
03-06-11,38.571430,39.462856,38.500000,39.099998,39.099998,34934900
06-06-11,39.052856,39.671429,37.230000,37.512856,37.512856,45899000
07-06-11,37.535713,38.205715,37.254284,37.669998,37.669998,36411200
08-06-11,37.608570,37.919998,36.928570,37.465714,37.465714,27864200
09-06-11,37.459999,37.782856,36.885715,37.509998,37.509998,21591500
10-06-11,37.374287,37.799999,36.831429,36.945713,36.945713,30501800
13-06-11,37.111427,37.571430,36.391430,36.745716,36.745716,23246300
14-06-11,37.114285,37.371429,36.562859,37.304287,37.304287,21319200
15-06-11,37.068573,37.538570,36.612858,36.731430,36.731430,22248100
16-06-11,36.635715,36.812859,34.894287,35.614285,35.614285,39373600
17-06-11,35.864285,35.977142,34.957142,35.095715,35.095715,28554400
20-06-11,34.551430,35.401428,34.302856,35.090000,35.090000,19649000
21-06-11,35.098572,36.400002,34.694286,36.235714,36.235714,21613900
22-06-11,35.971428,36.177143,35.382858,35.522858,35.522858,21876400
23-06-11,35.020000,37.264286,34.957142,36.531429,36.531429,36745800
24-06-11,36.714287,37.214287,36.298573,36.708572,36.708572,34063400
27-06-11,36.414288,37.494286,35.948570,37.160000,37.160000,23160200
28-06-11,37.417141,38.084286,37.224285,37.869999,37.869999,16490600
29-06-11,38.141430,38.391430,37.571430,37.848572,37.848572,18239900
30-06-11,37.814285,37.857143,37.257141,37.527142,37.527142,17966900
01-07-11,37.437141,38.322857,37.437141,38.284286,38.284286,27940500
05-07-11,39.428570,41.604286,39.387142,41.375713,41.375713,62904100
06-07-11,40.950001,41.682858,40.642857,41.565716,41.565716,32587800
07-07-11,41.918571,42.478573,41.661430,41.774284,41.774284,26770100
08-07-11,41.180000,42.257141,41.017143,42.162857,42.162857,20738200
11-07-11,42.118572,43.071430,40.985714,41.534286,41.534286,36917300
12-07-11,41.704285,42.327145,40.971428,41.610001,41.610001,36339800
13-07-11,42.957142,43.541428,42.371429,42.675713,42.675713,49245000
14-07-11,42.785713,42.857143,40.751427,40.945713,40.945713,40881400
15-07-11,41.137142,41.392857,40.231430,40.990002,40.990002,28459200
18-07-11,40.351429,40.352856,39.177143,39.857143,39.857143,28844200
19-07-11,40.571430,41.330002,40.562859,41.041428,41.041428,19149200
20-07-11,40.428570,40.700001,39.717144,40.200001,40.200001,19914300
21-07-11,40.214287,40.682858,39.301430,39.401428,39.401428,22668800
22-07-11,38.998573,39.814285,38.650002,39.511429,39.511429,23739800
25-07-11,40.081429,40.785713,39.628571,40.218571,40.218571,52708600
26-07-11,36.514286,38.327145,35.922855,38.130001,38.130001,97017900
27-07-11,38.509998,39.142857,38.171429,38.488571,38.488571,38229100
28-07-11,37.761429,38.672855,37.587143,38.088570,38.088570,28319200
29-07-11,37.298573,38.102856,37.214287,37.998573,37.998573,23352000
01-08-11,38.362858,38.500000,36.965714,37.625713,37.625713,25886700
02-08-11,37.391430,38.228573,36.705715,36.742859,36.742859,23356200
03-08-11,36.785713,37.357143,35.875713,37.142857,37.142857,24917200
04-08-11,36.721428,37.181427,34.965714,35.110001,35.110001,33214300
05-08-11,35.505714,35.838570,33.775715,34.444286,34.444286,37859500
08-08-11,32.849998,33.665714,31.642857,32.377144,32.377144,37291800
09-08-11,32.451427,34.299999,32.018570,33.971428,33.971428,36947400
10-08-11,33.357143,34.284286,33.020000,33.202858,33.202858,22071700
11-08-11,33.587143,35.099998,33.372856,34.732857,34.732857,21564900
12-08-11,35.291428,35.407143,34.581429,34.857143,34.857143,18046000
15-08-11,35.095715,35.254284,33.744286,35.182858,35.182858,23191000
16-08-11,34.904285,35.048573,33.700001,34.148571,34.148571,18447100
17-08-11,34.372856,34.439999,32.648571,33.177143,33.177143,25797100
18-08-11,31.914286,32.285713,30.711428,31.068571,31.068571,34983900
19-08-11,30.624287,31.571428,29.285715,29.315714,29.315714,32870600
22-08-11,30.338572,30.338572,29.049999,29.315714,29.315714,33551000
23-08-11,29.571428,31.392857,29.155714,31.362858,31.362858,29471400
24-08-11,31.291430,31.428572,29.928572,30.861429,30.861429,30849700
25-08-11,31.112858,31.958570,30.631428,30.832857,30.832857,26050500
26-08-11,30.625713,31.785715,30.357143,31.698572,31.698572,25616500
29-08-11,32.424286,32.425713,31.750000,32.148571,32.148571,19516000
30-08-11,32.071430,34.115715,31.928572,33.754284,33.754284,31488800
31-08-11,34.132858,34.554287,32.984287,33.572857,33.572857,27595400
01-09-11,33.504284,34.071430,33.218571,33.324287,33.324287,21085400
02-09-11,29.815714,30.698572,29.660000,30.444286,30.444286,55624100
06-09-11,29.871429,31.278572,29.818571,31.252857,31.252857,28156800
07-09-11,31.641428,31.711428,30.367144,30.857143,30.857143,29697500
08-09-11,30.580000,31.250000,29.972857,30.171429,30.171429,27562500
09-09-11,30.031429,30.299999,29.027143,29.138571,29.138571,31879400
12-09-11,28.758572,30.090000,28.374287,30.007143,30.007143,31899000
13-09-11,29.994286,29.997143,29.150000,29.821428,29.821428,21983500
14-09-11,29.867144,30.178572,29.345715,29.815714,29.815714,18268600
15-09-11,25.247143,26.485714,24.018572,24.178572,24.178572,148744400
16-09-11,23.971428,24.000000,22.020000,22.170000,22.170000,124931800
19-09-11,22.384285,23.284286,20.370001,20.535715,20.535715,139805400
20-09-11,20.200001,20.425714,18.481428,18.575714,18.575714,224343000
21-09-11,18.625713,19.182858,17.860001,18.357143,18.357143,158463900
22-09-11,18.875713,18.985714,17.892857,18.361429,18.361429,115101000
23-09-11,18.292856,19.170000,18.217142,18.480000,18.480000,74465300
26-09-11,19.459999,19.697144,18.080000,18.888571,18.888571,80972500
27-09-11,19.197144,19.284286,18.059999,18.212856,18.212856,77775600
28-09-11,18.362858,18.900000,18.081429,18.162857,18.162857,56025200
29-09-11,18.295713,18.347143,15.391429,16.170000,16.170000,135921800
30-09-11,15.602858,16.535715,15.375714,16.181429,16.181429,76881700
03-10-11,16.448572,17.134285,16.088572,16.178572,16.178572,59146500
04-10-11,16.382856,16.714285,15.714286,16.414286,16.414286,50512000
05-10-11,16.512857,17.122858,16.000000,17.108572,17.108572,52418800
06-10-11,17.100000,17.750000,16.925714,17.605715,17.605715,40497100
07-10-11,17.571428,17.740000,16.714285,16.744286,16.744286,40393500
10-10-11,18.222857,18.357143,15.330000,15.945714,15.945714,151744600
11-10-11,15.617143,15.848572,14.732857,15.522857,15.522857,141077300
12-10-11,15.628572,16.605715,15.295714,16.231428,16.231428,72188200
13-10-11,16.085714,16.995714,15.892858,16.715714,16.715714,69115200
14-10-11,17.352858,17.428572,16.342857,16.577143,16.577143,49319200
17-10-11,16.558571,17.035715,16.461428,16.761429,16.761429,39347000
18-10-11,16.750000,16.784286,15.797143,15.962857,15.962857,42016100
19-10-11,15.808572,16.298571,15.084286,15.631429,15.631429,60456900
20-10-11,15.721429,15.998571,15.582857,15.925714,15.925714,25578000
21-10-11,16.241428,16.732857,15.848572,16.719999,16.719999,43923600
24-10-11,17.014286,17.182858,16.442858,16.977142,16.977142,120460200
25-10-11,10.700000,11.341429,10.607142,11.052857,11.052857,315541800
26-10-11,11.247143,11.631429,10.771428,11.342857,11.342857,148733900
27-10-11,11.740000,11.817142,11.321428,11.551429,11.551429,71190000
28-10-11,11.468572,12.094286,11.371428,12.020000,12.020000,57769600
31-10-11,11.948571,12.012857,11.635715,11.725715,11.725715,39653600
01-11-11,11.444285,11.571428,11.248571,11.441428,11.441428,33016200
02-11-11,11.530000,12.057143,11.444285,11.912857,11.912857,41384000
03-11-11,12.018572,13.228572,11.685715,13.184286,13.184286,94685500
04-11-11,13.067142,13.270000,12.535714,12.860000,12.860000,84483700
07-11-11,13.000000,13.405714,12.854285,12.975715,12.975715,47485200
08-11-11,13.032857,13.228572,12.807143,12.924286,12.924286,31906000
09-11-11,12.714286,12.920000,12.571428,12.578571,12.578571,28756000
10-11-11,12.755714,12.900000,12.120000,12.160000,12.160000,39614400
11-11-11,12.271428,12.564285,11.957143,12.535714,12.535714,38140200
14-11-11,12.570000,12.585714,12.207143,12.245714,12.245714,21811300
15-11-11,12.164286,12.435715,12.071428,12.325714,12.325714,21372400
16-11-11,12.351429,12.351429,11.555715,11.597143,11.597143,34560400
17-11-11,11.538571,11.571428,10.827143,10.922857,10.922857,52823400
18-11-11,10.957143,11.285714,10.862857,11.151428,11.151428,34729100
21-11-11,11.000000,11.425714,10.465714,10.638572,10.638572,44408000
22-11-11,9.887143,10.600000,9.857142,10.064285,10.064285,106696800
23-11-11,9.950000,10.111428,9.774285,9.785714,9.785714,44626400
25-11-11,9.738571,9.945714,8.985714,9.122857,9.122857,38045000
28-11-11,9.600000,10.108571,9.544286,9.992857,9.992857,56503300
29-11-11,9.904285,9.912857,9.378572,9.652857,9.652857,50081500
30-11-11,9.861428,9.902857,8.910000,9.218572,9.218572,108332700
01-12-11,9.202857,9.777143,9.142858,9.595715,9.595715,52402700
02-12-11,9.460000,9.698571,9.301429,9.481428,9.481428,39710300
05-12-11,9.564285,10.272857,9.328571,10.017143,10.017143,67872000
06-12-11,10.011429,10.110000,9.544286,9.734285,9.734285,59470600
07-12-11,9.757143,10.395715,9.642858,10.280000,10.280000,59046400
08-12-11,10.218572,10.421429,9.870000,9.917143,9.917143,46216100
09-12-11,9.934286,10.240000,9.932858,10.127143,10.127143,32909100
12-12-11,9.962857,10.975715,9.931429,10.751429,10.751429,93400300
13-12-11,10.778571,11.084286,10.228572,10.301429,10.301429,72621500
14-12-11,9.940000,10.235714,9.845715,10.148571,10.148571,37184000
15-12-11,10.228572,10.280000,9.914286,9.960000,9.960000,26247200
16-12-11,10.027143,10.121428,9.880000,9.974286,9.974286,32560500
19-12-11,9.970000,9.970000,9.561429,9.592857,9.592857,24200400
20-12-11,9.807143,10.227143,9.745714,10.200000,10.200000,30880500
21-12-11,10.184286,10.344286,10.027143,10.138572,10.138572,25386900
22-12-11,10.160000,10.628572,10.160000,10.548572,10.548572,25860800
23-12-11,10.590000,10.654285,10.328571,10.374286,10.374286,22556100
27-12-11,10.328571,10.355714,10.028571,10.085714,10.085714,21940800
28-12-11,10.074286,10.142858,9.795714,9.885715,9.885715,23597000
29-12-11,9.854285,9.984285,9.658571,9.900000,9.900000,26163200
30-12-11,9.872857,10.084286,9.832857,9.898571,9.898571,21809200
03-01-12,10.040000,10.388572,10.018572,10.320000,10.320000,29213800
04-01-12,10.335714,11.567142,10.258572,11.492857,11.492857,100489900
05-01-12,11.345715,11.694285,11.040000,11.328571,11.328571,86552900
06-01-12,11.302857,12.471429,11.242857,12.327143,12.327143,125610800
09-01-12,12.801429,14.235714,12.448571,14.025714,14.025714,214073300
10-01-12,14.257143,14.262857,13.214286,13.690000,13.690000,146335000
11-01-12,13.570000,13.657143,13.064285,13.164286,13.164286,87148600
12-01-12,13.211429,13.338572,12.742857,13.164286,13.164286,61243000
13-01-12,13.067142,13.792857,12.885715,13.482857,13.482857,88839100
17-01-12,13.714286,13.978572,13.475715,13.531428,13.531428,58832200
18-01-12,13.311429,14.131429,13.178572,14.077143,14.077143,66091200
19-01-12,14.237143,14.942857,14.237143,14.780000,14.780000,78789900
20-01-12,14.657143,14.967143,14.241428,14.320000,14.320000,53860800
23-01-12,14.101429,14.231428,13.371428,13.422857,13.422857,61086900
24-01-12,13.157143,13.527143,13.068571,13.238571,13.238571,41929300
25-01-12,13.242857,13.642858,13.092857,13.577143,13.577143,77953400
26-01-12,16.271429,17.052856,16.008572,16.572857,16.572857,158944100
27-01-12,16.542856,17.712856,16.325714,17.684286,17.684286,102228700
30-01-12,17.822857,18.497143,17.602858,17.918571,17.918571,105826000
31-01-12,17.855715,17.927143,16.821428,17.171429,17.171429,84273700
01-02-12,17.344286,17.678572,16.892857,17.567142,17.567142,52306800
02-02-12,17.642857,17.964285,17.464285,17.714285,17.714285,41126400
03-02-12,17.857143,18.212856,17.620001,18.061428,18.061428,46788000
06-02-12,17.602858,18.657143,17.407143,18.464285,18.464285,81617200
07-02-12,18.389999,19.061428,18.115715,18.268572,18.268572,81435200
08-02-12,17.981428,18.198572,17.632856,17.714285,17.714285,51012500
09-02-12,17.772858,18.139999,17.450001,17.834286,17.834286,40514600
10-02-12,17.721428,18.035715,17.552856,17.704287,17.704287,33901000
13-02-12,17.852858,17.854286,16.875713,16.900000,16.900000,52550400
14-02-12,16.998571,17.750000,16.935715,17.581429,17.581429,52407600
15-02-12,17.661428,17.902857,17.298571,17.437143,17.437143,37126600
16-02-12,17.458570,17.732857,17.142857,17.415714,17.415714,40575500
17-02-12,17.447144,17.552856,17.150000,17.407143,17.407143,25934300
21-02-12,17.692858,18.021429,16.668571,16.771429,16.771429,80490900
22-02-12,16.415714,16.428572,15.505714,16.057142,16.057142,93191700
23-02-12,15.935715,16.307142,15.880000,16.141428,16.141428,39762100
24-02-12,16.125713,16.278572,15.900000,15.952857,15.952857,27089300
27-02-12,15.435715,15.770000,15.234285,15.630000,15.630000,45077900
28-02-12,15.487143,16.410000,15.442857,16.188572,16.188572,42196700
29-02-12,16.154285,16.270000,15.680000,15.818571,15.818571,37569000
01-03-12,15.585714,16.238571,15.502857,16.107143,16.107143,36876000
02-03-12,16.070000,16.834286,15.942857,16.442858,16.442858,40653200
05-03-12,16.385714,16.645714,15.815714,15.830000,15.830000,27605200
06-03-12,15.641429,15.654285,15.142858,15.304286,15.304286,32221700
07-03-12,15.920000,15.920000,14.647142,15.027143,15.027143,76797000
08-03-12,15.135715,15.491428,14.857142,15.438571,15.438571,45752700
09-03-12,15.285714,15.751429,15.092857,15.590000,15.590000,37167200
12-03-12,15.392858,15.821428,15.078571,15.171429,15.171429,34559700
13-03-12,15.411428,15.614285,15.021428,15.192857,15.192857,30739800
14-03-12,15.117143,15.135715,14.700000,15.035714,15.035714,36208200
15-03-12,15.050000,15.807143,15.000000,15.738571,15.738571,40880000
16-03-12,15.751429,15.958571,15.365714,15.708571,15.708571,37198700
19-03-12,15.644286,16.428572,15.544286,16.332857,16.332857,37095100
20-03-12,16.272858,16.678572,16.158571,16.431429,16.431429,31507700
21-03-12,16.571428,17.270000,16.517143,17.157143,17.157143,47321400
22-03-12,17.147142,17.639999,16.838572,16.961428,16.961428,42754600
23-03-12,17.062857,17.311428,16.758572,17.170000,17.170000,37734200
26-03-12,17.370001,17.455715,17.021429,17.427143,17.427143,32428200
27-03-12,17.448572,17.638571,17.219999,17.238571,17.238571,24382400
28-03-12,17.178572,17.285715,16.905714,16.972857,16.972857,22874600
29-03-12,16.847143,16.941429,16.142857,16.435715,16.435715,32632600
30-03-12,16.501429,16.755714,16.311428,16.434286,16.434286,29270500
02-04-12,16.400000,16.400000,16.014286,16.281429,16.281429,26645500
03-04-12,15.831429,16.321428,15.678572,16.137142,16.137142,46004700
04-04-12,15.947143,16.078571,15.700000,15.751429,15.751429,20766200
05-04-12,15.705714,15.944285,15.617143,15.785714,15.785714,22763300
09-04-12,15.537143,15.668571,15.232857,15.240000,15.240000,22637300
10-04-12,15.331429,15.400000,14.542857,14.560000,14.560000,35105000
11-04-12,14.748571,14.817142,14.074286,14.258572,14.258572,52320800
12-04-12,14.465714,14.990000,14.187143,14.894286,14.894286,33845000
13-04-12,14.987143,15.214286,14.615714,14.881429,14.881429,27695500
16-04-12,14.944285,15.000000,14.342857,14.450000,14.450000,26727400
17-04-12,14.528571,15.380000,14.527143,15.288571,15.288571,31110800
18-04-12,15.212857,15.531428,15.178572,15.280000,15.280000,23503900
19-04-12,15.010000,15.672857,14.897142,15.298572,15.298572,25097100
20-04-12,15.360000,15.452857,15.095715,15.158571,15.158571,18275600
23-04-12,14.984285,15.000000,14.541429,14.548572,14.548572,84274400
24-04-12,12.360000,12.857142,12.328571,12.525714,12.525714,117393500
25-04-12,12.655714,12.655714,11.651428,12.335714,12.335714,83428800
26-04-12,12.228572,12.548572,11.972857,12.152857,12.152857,55948900
27-04-12,12.244286,12.270000,11.857142,11.962857,11.962857,36031100
30-04-12,11.802857,11.838572,11.394286,11.448571,11.448571,52679200
01-05-12,11.470000,11.812857,11.285714,11.622857,11.622857,32983300
02-05-12,11.534286,11.854285,11.451428,11.747143,11.747143,27384000
03-05-12,11.687143,11.740000,10.788571,10.852858,10.852858,53015900
04-05-12,10.827143,10.914286,10.301429,10.448571,10.448571,63666400
07-05-12,10.357142,10.802857,10.332857,10.492857,10.492857,28700000
08-05-12,10.438571,10.472857,10.082857,10.398571,10.398571,27203400
09-05-12,10.304286,10.704286,10.191428,10.621428,10.621428,26118400
10-05-12,10.692857,10.711429,10.300000,10.345715,10.345715,26424300
11-05-12,10.412857,11.198571,10.355714,11.054286,11.054286,62239800
14-05-12,11.018572,11.235714,10.801429,10.994286,10.994286,37849700
15-05-12,11.111428,11.328571,11.014286,11.068571,11.068571,31319400
16-05-12,11.081429,11.205714,10.521428,10.600000,10.600000,36699600
17-05-12,10.607142,10.630000,10.271428,10.281428,10.281428,23778300
18-05-12,10.328571,10.392858,9.337143,9.994286,9.994286,29415400
21-05-12,9.978572,10.312857,9.650000,10.248571,10.248571,25143300
22-05-12,10.257143,10.342857,9.607142,9.672857,9.672857,40014800
23-05-12,9.638572,10.307143,9.595715,10.272857,10.272857,44100000
24-05-12,10.217143,10.241428,9.928572,10.038571,10.038571,20742400
25-05-12,10.085714,10.501429,9.984285,10.031428,10.031428,33371100
29-05-12,10.151428,10.164286,9.742857,9.920000,9.920000,31997000
30-05-12,9.782857,9.857142,9.571428,9.620000,9.620000,32890900
31-05-12,9.528571,9.681429,8.910000,9.062857,9.062857,53803400
01-06-12,8.707143,9.104285,8.671429,8.992857,8.992857,35578200
04-06-12,9.035714,9.320000,8.910000,9.285714,9.285714,35291200
05-06-12,9.287143,9.475715,9.178572,9.261429,9.261429,24048500
06-06-12,9.380000,9.767143,9.307143,9.411428,9.411428,30676800
07-06-12,9.514286,9.557143,9.201428,9.234285,9.234285,21045500
08-06-12,9.195714,9.445714,9.104285,9.377143,9.377143,22017100
11-06-12,9.484285,9.512857,8.997143,9.000000,9.000000,22941100
12-06-12,9.037143,9.194285,8.907143,9.002857,9.002857,20797700
13-06-12,8.942857,9.205714,8.875714,8.975715,8.975715,17924900
14-06-12,8.970000,9.021428,8.717143,8.951428,8.951428,26137300
15-06-12,9.038571,9.418571,8.961429,9.398571,9.398571,33022500
18-06-12,9.294286,9.564285,9.255714,9.532857,9.532857,22997800
19-06-12,9.557143,10.068571,9.507143,9.975715,9.975715,27706700
20-06-12,9.925714,9.935715,9.658571,9.737143,9.737143,26638500
21-06-12,9.751429,9.777143,9.392858,9.405714,9.405714,17690400
22-06-12,9.462857,9.752857,9.385715,9.694285,9.694285,18074700
25-06-12,9.687143,9.932858,9.485714,9.575714,9.575714,30746100
26-06-12,9.601429,9.672857,9.477143,9.542857,9.542857,15611400
27-06-12,9.575714,9.607142,9.371428,9.498571,9.498571,15383200
28-06-12,9.442857,9.722857,9.397142,9.622857,9.622857,15090600
29-06-12,9.757143,9.822857,9.547143,9.784286,9.784286,19991300
02-07-12,9.824286,9.842857,9.607142,9.692857,9.692857,12992700
03-07-12,9.784286,10.397142,9.672857,10.291429,10.291429,25261600
05-07-12,10.618571,11.842857,10.608571,11.674286,11.674286,104498100
06-07-12,11.962857,12.200000,11.460000,11.698571,11.698571,85261400
09-07-12,11.854285,12.027143,11.450000,11.855714,11.855714,43262800
10-07-12,11.960000,11.971429,11.361428,11.461429,11.461429,35242200
11-07-12,11.442857,12.124286,11.411428,11.662857,11.662857,43044400
12-07-12,11.645715,12.214286,11.500000,12.138572,12.138572,41447700
13-07-12,12.254286,12.378572,11.988571,12.128572,12.128572,39032000
16-07-12,12.158571,12.221429,11.804286,11.854285,11.854285,20946800
17-07-12,11.892858,11.927143,11.524285,11.682858,11.682858,27820800
18-07-12,11.607142,11.844286,11.534286,11.610000,11.610000,21576100
19-07-12,11.708571,12.118571,11.645715,11.874286,11.874286,29133300
20-07-12,11.808572,11.931429,11.642858,11.688571,11.688571,24369800
23-07-12,11.532857,11.602858,11.214286,11.420000,11.420000,30965200
24-07-12,11.581429,11.781428,11.115714,11.484285,11.484285,64700300
25-07-12,9.172857,9.542857,8.457143,8.611428,8.611428,173470500
26-07-12,8.472857,8.494286,8.020000,8.144286,8.144286,79756600
27-07-12,8.194285,8.467143,8.142858,8.417143,8.417143,38009300
30-07-12,8.418571,8.565714,8.047143,8.250000,8.250000,29932700
31-07-12,8.207143,8.331429,8.087143,8.121428,8.121428,17320800
01-08-12,8.204286,8.254286,7.728571,7.785714,7.785714,33832400
02-08-12,7.754286,7.955714,7.612857,7.695714,7.695714,23945600
03-08-12,7.837143,7.925714,7.544286,7.701428,7.701428,37295300
06-08-12,7.791429,8.167143,7.730000,8.112857,8.112857,28527800
07-08-12,8.135715,8.495714,8.078571,8.271428,8.271428,30769900
08-08-12,8.224286,8.412857,8.167143,8.257143,8.257143,18194400
09-08-12,8.227143,8.350000,8.178572,8.272857,8.272857,16492700
10-08-12,8.237143,8.651428,8.128572,8.557143,8.557143,35032200
13-08-12,8.745714,8.750000,8.357142,8.558572,8.558572,33324900
14-08-12,8.660000,9.014286,8.567142,8.822857,8.822857,48119400
15-08-12,8.861428,9.097143,8.831429,9.037143,9.037143,30844100
16-08-12,9.065714,9.227143,8.971429,9.187143,9.187143,17630900
17-08-12,9.268572,9.360000,9.072857,9.098572,9.098572,22405600
20-08-12,9.091429,9.335714,8.880000,9.177143,9.177143,26658800
21-08-12,9.305715,9.521428,9.235714,9.371428,9.371428,23355500
22-08-12,9.302857,9.485714,9.257143,9.342857,9.342857,18030600
23-08-12,9.431429,9.491428,9.082857,9.150000,9.150000,32580800
24-08-12,9.012857,9.114285,8.835714,9.022857,9.022857,26161800
27-08-12,9.045714,9.138572,8.894286,8.912857,8.912857,18046700
28-08-12,8.891429,9.084286,8.881429,8.992857,8.992857,15859200
29-08-12,9.007143,9.121428,8.935715,9.062857,9.062857,15660400
30-08-12,9.022857,9.054286,8.595715,8.640000,8.640000,18679500
31-08-12,8.758572,8.790000,8.441428,8.531428,8.531428,29560300
04-09-12,8.285714,8.285714,7.590000,7.990000,7.990000,87416700
05-09-12,7.942857,7.954286,7.761428,7.851429,7.851429,38565100
06-09-12,7.944286,8.112857,7.737143,8.092857,8.092857,37297400
07-09-12,8.097143,8.257143,7.978571,8.094286,8.094286,29617700
10-09-12,8.048572,8.147142,7.944286,7.988572,7.988572,24892700
11-09-12,7.985714,8.195714,7.871428,8.165714,8.165714,33040000
12-09-12,8.214286,8.361428,8.080000,8.172857,8.172857,22096900
13-09-12,8.124286,8.311429,8.012857,8.285714,8.285714,24490900
14-09-12,8.357142,8.774285,8.328571,8.645715,8.645715,33067300
17-09-12,8.425714,8.428572,8.110000,8.145715,8.145715,36278900
18-09-12,8.184286,8.331429,7.974286,8.008572,8.008572,30298100
19-09-12,8.105714,8.271428,7.957143,8.148571,8.148571,35348600
20-09-12,8.060000,8.398571,8.057143,8.391429,8.391429,37217600
21-09-12,8.490000,8.531428,8.201428,8.255714,8.255714,30074800
24-09-12,8.122857,8.262857,8.041429,8.055715,8.055715,23661400
25-09-12,8.107142,8.137143,7.671429,7.685714,7.685714,41858600
26-09-12,7.712857,7.990000,7.578571,7.875714,7.875714,36625400
27-09-12,7.980000,8.014286,7.737143,7.935714,7.935714,21350700
28-09-12,7.862857,7.972857,7.745714,7.777143,7.777143,15932700
01-10-12,7.800000,8.085714,7.762857,8.007143,8.007143,30765700
02-10-12,8.064285,8.184286,7.900000,8.065714,8.065714,21589400
03-10-12,8.341429,8.950000,8.321428,8.940000,8.940000,76064800
04-10-12,8.950000,9.610000,8.944285,9.524285,9.524285,91616700
05-10-12,9.580000,9.742857,9.302857,9.508572,9.508572,59170300
08-10-12,10.198571,10.604285,10.017143,10.502857,10.502857,92280300
09-10-12,9.842857,9.925714,9.342857,9.361428,9.361428,82145000
10-10-12,9.404285,9.704286,9.304286,9.357142,9.357142,38742900
11-10-12,9.557143,9.585714,9.318571,9.425714,9.425714,22013600
12-10-12,9.400000,9.514286,9.108571,9.190000,9.190000,20710200
15-10-12,9.307143,9.311429,9.057143,9.251429,9.251429,20745200
16-10-12,9.271428,9.458571,9.108571,9.435715,9.435715,29302000
17-10-12,9.430000,9.831429,9.377143,9.788571,9.788571,26464200
18-10-12,9.784286,9.977143,9.564285,9.622857,9.622857,26797400
19-10-12,9.598572,9.642858,9.180000,9.282857,9.282857,22881600
22-10-12,9.194285,9.961429,9.184286,9.697143,9.697143,45678500
